name,longitude,latitude,geometry,nearest_tract_index,nearest_tract,distance_to_nearest_tract
WESTERN BEEF RETAIL INC,-73.874529094,40.68862651,POINT (-73.874529094 40.688626510000006),3848,118201,236.23038403245434
DAVENPORT BRUCE&BARTH,-74.133889235,41.857723678,POINT (-74.13388923500001 41.85772367799999),1109,952901,1646.4062224501802
GONZALEZ & SONS OF TUP LAKE LLC,-74.466555069,44.22179538,POINT (-74.466555069 44.22179538),4290,951200,7243.421135247528
ISSAROOH ENTERPRISES INC,-73.781197398,40.910451139,POINT (-73.781197398 40.910451139),40,005901,464.89364196785743
A&R 2 SMOKE SHOP AND FOOD MART LLC,-74.340617645,43.057940757,POINT (-74.340617645 43.057940757),696,971100,591.068340377151
RICARDITO&ANTHONY DELI GRCRY INC,-73.881595793,40.842788988,POINT (-73.881595793 40.842788987999995),743,036100,180.10733156085936
TELLER MART LLC,-73.915351645,40.826108749,POINT (-73.915351645 40.826108749),667,017300,100.92270279961495
SPEEDWAY LLC,-76.878992699,42.159085494,POINT (-76.878992699 42.159085494),3391,010301,3555.417628994229
DELI ON THE TERRACE CORP,-74.158426334,40.636730208,POINT (-74.158426334 40.636730208),3478,022300,536.8561086810329
9393 RD DELI CORP,-73.876424159,40.763007352,POINT (-73.876424159 40.763007351999995),2910,036100,388.7714599294207
FASTRAC EG LLC,-75.032746091,43.017777401,POINT (-75.032746091 43.017777401),620,010300,1796.9682241564983
FRASCA ROSA,-73.8550809,40.848465255,POINT (-73.8550809 40.848465254999994),5295,025200,148.3483775998506
RITE AID OF NEW YORK INC,-73.920729642,40.678572459,POINT (-73.920729642 40.678572459),4589,037900,242.95192837681276
FRIDGES 1 LLC,-73.969861592,40.760177872,POINT (-73.969861592 40.760177872),3459,011203,142.87621722574613
TR FOOD MARKET CORP,-73.813504313,40.696142521,POINT (-73.813504313 40.696142521),2213,015200,267.1541607623036
EXPRESS JUICE & DELI CORP,-73.962410583,40.611240254,POINT (-73.962410583 40.611240253999995),3909,054200,211.55589176907588
DOLGEN NEW YORK LLC,-76.069653396,43.103205088,POINT (-76.06965339600002 43.103205087999996),1223,014500,1217.5069767945872
LEE AVE FISH CO INC,-73.957521838,40.694542248,POINT (-73.957521838 40.694542248),4499,023500,226.36861442638207
WILLOW BROOK FARMS LLC,-73.523667237,42.005553838,POINT (-73.523667237 42.00555383799998),2582,001700,5858.895943847776
MY MOST FAVORITE DESSERT LLC,-73.939683388,40.758568128,POINT (-73.939683388 40.758568128),1208,008500,183.64319944103886
FAMILY DOLLAR STORES OF NEW YORK LLC,-75.437420737,43.233302149,POINT (-75.437420737 43.233302149),716,022200,1124.862068101325
NEW SOON SHANG FOOD INC,-73.990668493,40.714139683,POINT (-73.990668493 40.714139682999985),2605,001600,298.04951387609833
NUTRIWOLF INC,-73.311058671,40.760594202,POINT (-73.311058671 40.76059420199999),1611,122801,499.1322181537669
YUMMY FOODS CENTER CORP,-73.945313675,40.813367582,POINT (-73.945313675 40.81336758199999),148,022600,42.92570994751836
PRIME NOW LLC,-73.490292427,40.743352375,POINT (-73.490292427 40.743352374999986),1075,520001,524.0735947138047
PICA LUIS MEAT MARKET CORP,-73.904781143,40.872870633,POINT (-73.904781143 40.87287063299999),2578,027300,173.57596318558868
35 VASSAR RD SNACK SHOP INC,-73.874580978,41.652956759,POINT (-73.874580978 41.65295675899999),209,080201,1758.84641195024
24 7 SANDWICH SPOT CORP,-73.812826217,40.587525419,POINT (-73.812826217 40.58752541900001),4300,094202,457.4121101414524
NYANTAKYI JANET&NATHAN,-73.261697811,40.767873298,POINT (-73.261697811 40.767873297999984),416,145904,602.0733778522471
BOWMAN DAVID,-73.802098135,43.011664647,POINT (-73.802098135 43.011664646999996),4240,061905,2588.65669481299
CHORTLE AND PURR LLC,-73.510610328,41.953235549,POINT (-73.510610328 41.95323554899999),1548,100000,2757.206728032419
VICTORY MART INC,-74.181971771,40.597336563,POINT (-74.181971771 40.597336563000006),2718,029105,1299.5211781617609
MAZEL FISH INC,-74.170892571,41.340321284,POINT (-74.170892571 41.340321284),1663,015008,418.3491193921219
KC FOODMART INC,-73.828911257,40.747153443,POINT (-73.828911257 40.747153442999995),4160,079900,130.92797913897897
HOOVERS DAIRY INC,-78.885579667,43.131043735,POINT (-78.885579667 43.131043735),174,022715,3045.967126314155
LITO DELI GROCERY INC,-73.901832374,40.847608337,POINT (-73.901832374 40.847608337),531,023100,162.93625052384692
SPICE RACK INC,-74.123247235,40.613218174,POINT (-74.123247235 40.613218174),3520,018701,436.3459268632835
EL FLACO GROCERY STORE INC,-73.885526906,40.844402379,POINT (-73.885526906 40.844402378999995),5297,036501,113.64301813277484
FULTON AVE GROCERY CORP,-73.901626865,40.834693076,POINT (-73.901626865 40.834693076),552,014900,232.329413838504
3635 SILVER SADDLE DELI GROCERY INC,-73.948566445,40.829472156,POINT (-73.948566445 40.829472156),3543,023300,457.1060103344703
CVS ALBANY LLC,-73.6863091,41.326381677,POINT (-73.6863091 41.326381677),3054,014909,1870.0384931586607
REAKES KAY J,-76.004072128,42.712659362,POINT (-76.004072128 42.71265936199999),612,970100,4843.616443169149
PYE 245 CORP,-73.942592579,40.822927063,POINT (-73.942592579 40.822927062999995),3670,025900,37.63374853269409
JEROME SERVICE INC,-73.890973718,40.872013541,POINT (-73.89097371800001 40.872013541),2740,040701,77.04964909933567
NEW LOTS GROCERY SMOKE SHOP INC,-73.881474004,40.666778661,POINT (-73.881474004 40.66677866099999),4946,112000,82.40041681700345
DOLLAR TREE STORES INC,-79.301246125,42.098840816,POINT (-79.301246125 42.09884081599999),262,037200,1689.7926128528568
BUENOS SNACK IN THE HEIGHTS CORP,-73.933830473,40.851797606,POINT (-73.933830473 40.851797606),3687,027100,42.311629181378414
CVS ALBANY LLC,-75.917204263,42.086259998,POINT (-75.917204263 42.086259997999996),4114,001700,855.6754627599041
GORRDON LLC,-76.827342909,42.127995171,POINT (-76.827342909 42.127995170999995),3820,010800,1060.4584056799313
WYCKOFF DELI CORP,-73.903696525,40.695270216,POINT (-73.903696525 40.69527021600001),4407,055900,191.89550220117323
DOLGEN NEW YORK LLC,-75.542909454,42.732184838,POINT (-75.542909454 42.732184838),4287,970101,6089.706235767821
MONA NEWSTAND INC,-73.821141233,40.680419286,POINT (-73.821141233 40.68041928599999),2223,016600,102.06968820021704
THAYER DISTRIBUTORS INC,-75.130383332,42.168222845,POINT (-75.130383332 42.16822284500001),3556,970602,3461.2839634885677
DOLGEN NEW YORK LLC,-73.578450351,43.31358059,POINT (-73.578450351 43.31358059),1407,080200,459.304307940288
IBB FOOD MART INC,-73.771337137,42.66679912,POINT (-73.771337137 42.66679912),4867,000600,309.94740224057836
1773 EXPRESS DELI CORPORATION,-73.946799464,40.780503322,POINT (-73.946799464 40.78050332200001),2402,015402,127.66080328324749
DANCING RABBIT FARM LLC,-74.014403445,42.845862346,POINT (-74.014403445 42.84586234599999),2154,032403,2016.5830903675933
WILLIAMS DARNELLE,-77.653819685,43.155142713,POINT (-77.65381968500002 43.155142713000004),5113,007500,829.051515746948
WINTAMUTE ROBERT&KATHY,-76.685157249,42.872708241,POINT (-76.685157249 42.872708240999984),2070,041201,2204.6230987904883
A PLUS CONVENIENCE STORES INC,-77.430697781,43.21885884,POINT (-77.430697781 43.21885884),1600,011403,440.7344273511485
DOLLAR TREE STORES INC,-78.45826337,42.077040534,POINT (-78.45826337 42.077040534000005),3138,961600,560.4629520530472
ASAAD DELI & GRILL CORP,-73.979138263,40.643078871,POINT (-73.979138263 40.64307887099999),4792,049600,129.0092639477563
ABC FIVE WINGS INC,-73.920215831,40.846063127,POINT (-73.920215831 40.846063127),491,021301,66.43170855730393
GOBWA EXOTIC IMPORTS INC,-73.950391102,40.660247524,POINT (-73.950391102 40.660247524000006),4715,080400,184.39393651129893
MADHU FOOD CORP,-74.658173926,41.770489566,POINT (-74.658173926 41.770489566),2163,950801,1957.480960100175
JFE FRANCHISING INC,-73.812581382,42.717701747,POINT (-73.812581382 42.71770174700001),4851,013902,1334.0527519275377
SHOP-RITE SUPERMARKETS INC,-74.069081198,41.741325865,POINT (-74.069081198 41.74132586499999),2639,953500,1820.919364014273
SMS MEAT CORP,-73.265483413,40.846887781,POINT (-73.265483413 40.846887781),1794,135201,614.0432202186073
ICHIBAN SUSHI INC,-73.810822942,41.332345736,POINT (-73.810822942 41.332345736),1261,014810,1450.4944596590296
PATEL GROCERY CORP,-74.014283835,40.644560834,POINT (-74.014283835 40.644560833999996),4770,007600,62.226569167222195
AMG RETAIL 1 LLC,-73.780664352,41.123463512,POINT (-73.78066435200002 41.123463512),2690,012102,563.8506408159418
EL CAPITAL DELI GROCERY CORP,-73.800803215,40.595284798,POINT (-73.800803215 40.595284797999994),5334,095400,358.70809486534193
20 NORTH 5TH STREET DELI INC,-73.963372826,40.719381934,POINT (-73.96337282600001 40.71938193399999),5035,055500,144.3342539637426
MERRICK AFRICAN-CARRIBEAN MARKET INC,-73.73763032,40.675004619,POINT (-73.73763032 40.675004619),2387,061800,233.46965327883362
STEWARTS SHOPS CORP,-73.784130855,42.619611729,POINT (-73.784130855 42.619611729),4884,014201,1030.1993494839026
SAVICKI ERIC,-75.328102315,43.022900421,POINT (-75.328102315 43.022900420999996),5187,025001,3531.6395799130487
VILLAGE DB FOOD MART CORP,-73.971938376,41.093595815,POINT (-73.971938376 41.093595815),3502,011200,1049.7176624556162
DARIAN MINI MARKET CORP,-73.911025996,40.837897309,POINT (-73.91102599600002 40.837897309),3157,017702,227.91084044969944
SKYLINE 1 EXPRESS INC,-76.141590744,43.056081274,POINT (-76.141590744 43.05608127399999),3896,001600,316.037685205035
R & B GENERAL STORE,-75.819926074,43.820162995,POINT (-75.819926074 43.820162995),3952,062400,6797.804855260961
STANLEY DELI & GROCERY INC,-73.867004995,40.665405747,POINT (-73.867004995 40.665405747),3885,121400,278.5345317962703
DOABA ASSOCIATES,-75.797777062,42.022211026,POINT (-75.797777062 42.022211025999994),1461,012701,3578.8574128312252
FAMILY DOLLAR STORES OF NEW YORK LLC,-73.917209944,42.792171019,POINT (-73.917209944 42.79217101900001),2273,021700,320.1631690465182
SUB HUB CORPORATION,-73.985299549,40.662228796,POINT (-73.98529954900002 40.662228796),2435,014902,56.07235096603029
C&S MEATS INC,-73.931490245,40.666375617,POINT (-73.931490245 40.66637561699999),2455,035102,127.7799871580868
ROADS END ORCHARDS INC.,-75.486001529,43.594448275,POINT (-75.486001529 43.594448275),4885,950700,6355.056553083393
DANS SUPREME SUPERMARKETS INC,-73.909220786,40.885426263,POINT (-73.909220786 40.88542626300001),2589,029500,77.46324944754404
BELLA NAPOLI ITLN BAKERY TROY INC,-73.683429497,42.746782635,POINT (-73.683429497 42.74678263500001),4636,040400,4.280846654338473
NYACK FRESH MARKET INC,-73.920172916,41.091108025,POINT (-73.920172916 41.09110802499998),4143,013101,652.2796219002967
IMMORTAL RISE INC,-74.008620518,40.646547932,POINT (-74.008620518 40.646547932),3295,009600,246.9692216777225
RITE AID OF NEW YORK INC,-73.109734996,40.825577714,POINT (-73.109734996 40.825577714),1848,158608,983.2027949317626
BIMBO BAKERIES USA INC,-76.978857711,42.883141615,POINT (-76.978857711 42.88314161500001),1592,051700,472.25823753453983
CUMBERLAND FARMS INC,-73.797261526,42.970068321,POINT (-73.797261526 42.97006832099999),4227,061904,2024.1861999493924
GOOD FOOD DELI & GROCERY INC,-73.896397414,40.919363795,POINT (-73.896397414 40.919363795),1896,000205,261.0919797954246
TANBARK CITY ROASTERS INC,-78.034830912,42.132579695,POINT (-78.034830912 42.132579695),3342,951100,5548.40632820988
FAMILY DOLLAR STORES OF NEW YORK LLC,-77.595627987,43.169657906,POINT (-77.595627987 43.16965790599999),2014,001600,501.0506037724904
WALGREEN EASTERN CO INC,-73.375803676,43.02796946,POINT (-73.375803676 43.027969459999994),1408,092000,4976.167815483287
KPH HEALTHCARE SERVICES INC,-76.820607379,42.67952067,POINT (-76.820607379 42.679520669999995),1388,950801,3360.812884070573
C&L PICCOLA INC,-73.790482829,40.909731854,POINT (-73.790482829 40.909731854),1891,006302,403.3714754707864
REID STORES INC,-78.638044716,42.972236384,POINT (-78.638044716 42.97223638399999),2001,014601,2489.2682994457946
BEDDOE BRUCE D,-74.622601883,42.146696412,POINT (-74.622601883 42.14669641199999),3818,971200,1576.1879579175393
HALLAL FOOD EMPORIUM INC,-73.91192747,40.767433457,POINT (-73.91192747 40.767433456999996),3004,014300,130.6838793602877
STEWARTS SHOPS CORP,-74.334690466,42.597789947,POINT (-74.334690466 42.597789947),480,740700,5590.653189320337
NEW TOWN DELI AND GRILL CORP,-73.97723641,40.604676428,POINT (-73.97723641 40.604676428000005),5068,042400,251.0152723542704
MAANI INC,-73.322781182,40.839522896,POINT (-73.322781182 40.83952289599999),1716,111801,884.133924517118
91 UNION FAMILY DELI CORP,-73.850067935,40.684952219,POINT (-73.850067935 40.684952219),1446,003800,218.17655870188895
F&A 99 CENTS &DISCOUNT LLC,-73.947158118,40.783849205,POINT (-73.947158118 40.783849205),3683,015601,42.60086008254557
HEALTHY MEALS DIRECT LLC,-73.639558448,40.63943245,POINT (-73.639558448 40.639432449999994),3870,413001,951.2697567187689
STOP&SHOP SUPERMARKET CO LLC THE,-73.496969116,40.724389158,POINT (-73.496969116 40.724389158),945,409000,376.4352411019651
DOLLAR TREE STORES INC,-73.053345834,40.918512865,POINT (-73.053345834 40.91851286499999),358,158327,1233.6255442024171
TUSCANY GOURMET MARKET INC,-72.977779951,40.943541853,POINT (-72.977779951 40.94354185299999),345,158329,647.1660305757558
DOLGEN NEW YORK LLC,-78.313440764,42.761311365,POINT (-78.313440764 42.76131136499999),1538,970400,2808.665038426326
KLCR 1 INC,-73.939850858,41.561789565,POINT (-73.939850858 41.561789565),3352,190301,1102.578107919797
BOLLA OPERATING CORP,-74.101784115,40.578154158,POINT (-74.101784115 40.578154158),3493,011402,430.89229206330566
ABDULMOLLA AL ASHWAL,-73.765880183,42.654114534,POINT (-73.765880183 42.654114533999994),4880,001400,349.6914514934529
LONE STAR GOURMET MARKET INC,-73.985652472,40.575258204,POINT (-73.985652472 40.575258204),3890,032600,258.5292031058726
CUEVAS DELI FOOD CORP,-73.930390372,40.649970346,POINT (-73.930390372 40.649970346),5053,086200,185.0610378103502
NIGHTINGALE BAKERY CORP,-73.934125097,40.797472229,POINT (-73.934125097 40.79747222900001),114,018800,264.8254981388162
SAINS DISCOUNT INC,-73.922991415,42.82621659,POINT (-73.922991415 42.82621659000001),2157,020200,444.0483486847653
OP&H ENTERPRISES INC,-73.420063226,40.833782801,POINT (-73.420063226 40.833782801),424,111101,228.04013717667328
NAMDOR INC,-73.946772885,40.765000652,POINT (-73.946772885 40.76500065199999),3216,023803,387.4247705152083
DOLLAR TREE STORES INC,-73.99668494,40.666739978,POINT (-73.99668494 40.66673997800001),3303,011700,349.7037930990305
EASTCHESTER SERVICE CENTER INC,-73.81444602,40.954973512,POINT (-73.81444602 40.954973511999995),74,005100,155.63434775073176
GEORGES DELI INC,-73.915338988,40.766410907,POINT (-73.915338988 40.766410907),1027,006502,46.50740827602612
STOP&SHOP SUPERMARKET CO LLC THE,-72.53783682,40.873662639,POINT (-72.53783682 40.873662638999996),3076,190603,1412.056006351834
CVS ALBANY LLC,-73.535087,40.860205,POINT (-73.535087 40.86020500000001),960,518000,1006.3857019508454
HYDE PARK FOOD MART INC,-73.914041721,41.78843082,POINT (-73.914041721 41.788430819999995),1001,070201,2077.0280618593138
FOSTER ISLAND CORPORATION,-73.905515649,40.648294846,POINT (-73.905515649 40.64829484599999),4542,097000,193.2193272434563
REYCO SUPERMARKETS LLC,-73.94729424,40.790619604,POINT (-73.94729424 40.79061960399999),98,016600,166.55518960552772
TWIN BRIDGES ASSOCIATES INC,-75.498393837,44.693953351,POINT (-75.498393837 44.693953351),3649,491600,542.6805035876936
WEST VILLAGE FOOD MARKET PLACE LLC,-74.004909598,40.737664039,POINT (-74.004909598 40.737664039),3581,007700,143.98434686385394
214 MILL ROAD CORP,-72.64726374,40.815289431,POINT (-72.64726374 40.81528943099999),1805,190502,1305.068948466508
ALAM ABDULLAH,-73.964243957,40.6336771,POINT (-73.964243957 40.63367709999999),4839,046000,230.48546735261985
MULTISYSTEM 99 CNTS STORE CORP,-73.946605499,40.789249456,POINT (-73.946605499 40.789249456),98,016600,151.42730159070126
BRONX FRESH FOODS CORP,-73.86740498,40.870211432,POINT (-73.86740498 40.870211432000005),4843,033602,131.2359117411499
DHANDOO SATESH CHAND,-73.833834954,40.698949201,POINT (-73.833834954 40.698949201),2203,013200,264.48312261105
204 GOURMET DELI CORP,-73.876915422,40.871421192,POINT (-73.876915422 40.871421192),735,042500,187.94296805135428
WARBLER BREWERY LLC THE,-73.810601241,42.629353135,POINT (-73.810601241 42.629353134999995),1213,001804,2070.07595609786
MELENDEZ DELI CORP,-73.367660741,40.739901881,POINT (-73.367660741 40.739901880999994),1606,122502,1004.7707938986322
TASTY CHOICE DELI & GROCERY CORP,-73.735668032,40.718527777,POINT (-73.735668032 40.718527777),4241,056600,267.3106870028557
PARK DELI 11 CORP,-73.974203418,40.696345154,POINT (-73.974203418 40.69634515399999),5266,018501,173.06749898144795
OVERLOOK COFFEE COMPANY LLC,-76.847667432,42.423043192,POINT (-76.847667432 42.42304319200001),216,950100,6559.650486035849
KRUPA FOOD INC,-73.736229871,40.73333663,POINT (-73.736229871 40.73333662999999),4225,130100,300.06747502989657
DOBBS JASON,-74.68449461,41.375738974,POINT (-74.68449461 41.37573897400001),1594,002200,549.3976763079273
DOLLAR TREE STORES INC,-73.755561222,42.280037446,POINT (-73.755561222 42.280037445999994),2939,001200,3408.731783362026
WHOLE FRUIT INC,-73.95456948,40.610456378,POINT (-73.95456948 40.610456377999995),5032,055000,269.9396110811644
SUSHILOVER INC,-73.77891882,40.91645808,POINT (-73.77891882 40.91645808),42,006000,229.48782480421207
NEW CASTLE DELI AND GRILL CORP,-73.924526309,40.743552409,POINT (-73.924526309 40.743552409),3863,018101,111.61200727339506
WEGMANS FOOD MARKETS INC,-77.703635934,43.208274675,POINT (-77.703635934 43.208274675000006),457,013505,987.5797494195555
TARGET CORPORATION,-75.961665817,43.969924889,POINT (-75.961665817 43.969924889),3950,061500,2375.105681771009
CVS ALBANY LLC,-73.045658699,40.748785441,POINT (-73.045658699 40.748785440999995),1620,158802,941.7047913844394
EAST VILLAGE MEAT MARKET INC,-73.987556376,40.729055782,POINT (-73.987556376 40.729055782),2627,003800,202.5982683113249
NORTH MAIN DELI CORP,-73.585923823,40.661505186,POINT (-73.585923823 40.661505186),5339,414202,275.35705081275546
ELITE OIL CORP,-73.792384851,40.738669783,POINT (-73.792384851 40.738669783000006),4263,134100,388.33134761814324
QUEENS PRIME MEATS INC,-73.909984377,40.769834705,POINT (-73.909984377 40.76983470500001),2197,011700,268.849297175154
MEHUDAR MEATS POULTRY & MORE LP,-73.987050361,40.639704317,POINT (-73.987050361 40.639704316999996),4492,022600,259.96508808197865
